#{"t_start": 1764352124.957791, "env_id": "c4bd738f48c6788b43c9efaad90225f4-v0"}
r,l,t
125.32442,1000,39.187141
21.194363,1000,39.669482
144.371324,1000,40.146612
36.30741,1000,40.628022
166.798464,1000,41.11149
43.396026,1000,41.601924
174.941818,1000,42.090204
170.032065,1000,42.580842
134.737715,1000,43.070852
109.835178,1000,43.561225
101.496559,1000,44.065296
128.252404,1000,44.463963
240.406985,1000,44.956279
53.016237,1000,45.446633
153.138634,1000,46.021171
95.573189,1000,46.694015
41.728935,1000,47.378419
62.424297,1000,48.031815
32.443434,1000,48.734229
66.108725,1000,49.406211
11.1502,1000,50.078689
55.421994,1000,50.761508
13.566513,1000,51.41424
135.287328,1000,52.081998
58.08975,1000,52.760602
19.21018,1000,53.432659
84.111594,1000,54.126963
121.879087,1000,54.788847
9.35885,1000,55.447457
57.393432,1000,56.115476
9.896669,1000,56.797549
32.185815,1000,57.463292
178.551561,1000,57.882655
50.547264,1000,58.565779
51.698539,1000,59.215352
72.748245,1000,59.897293
47.733001,1000,60.565196
66.030208,1000,61.219294
52.691737,1000,61.857977
159.538157,1000,62.541671
52.004588,1000,63.240847
202.852795,1000,63.94838
122.632691,1000,64.610891
47.970632,1000,65.291545
39.583593,1000,65.978046
50.241208,1000,66.693261
23.513023,1000,67.422679
36.311724,1000,68.157333
76.225438,1000,68.841428
142.39742,1000,69.463472
167.416978,1000,70.159933
182.781702,1000,70.847861
71.679924,1000,71.535812
98.380581,1000,72.044416
213.709717,1000,72.71795
179.828176,1000,73.376976
94.012263,1000,74.064664
125.681491,1000,74.774281
115.693007,1000,75.427801
85.976399,1000,76.093826
190.904775,1000,76.677175
87.11685,1000,77.315675
103.121751,1000,78.014777
121.479298,1000,78.684746
139.401994,1000,79.145184
36.142298,1000,79.609168
158.09496,1000,80.070104
93.585539,1000,80.54174
130.969248,1000,81.008064
127.824071,1000,81.475508
69.416181,1000,81.94473
21.357608,1000,82.416435
97.687883,1000,82.884816
185.853355,1000,83.351672
8.945713,1000,83.817285
99.226091,1000,84.200176
45.957869,1000,84.673909
44.310745,1000,85.14126
18.913689,1000,85.610858
35.804355,1000,86.082726
16.874868,1000,86.556418
8.321909,1000,87.029488
80.572179,1000,87.494057
137.425081,1000,87.959807
16.165719,1000,88.436044
44.6587,1000,88.929338
16.197309,1000,89.400812
160.378886,1000,89.864882
19.504687,1000,90.329354
182.753166,1000,90.924459
180.605679,1000,91.395438
271.767614,1000,91.869417
36.145749,1000,92.33507
49.136668,1000,92.808048
99.322753,1000,93.272249
135.778667,1000,93.743267
134.36033,1000,94.129508
116.080072,1000,94.606447
112.401602,1000,95.076549
30.769316,1000,95.548069
122.668389,1000,96.025485
81.46962,1000,96.498768
128.021885,1000,96.970893
163.797091,1000,97.446774
23.380807,1000,98.048717
71.376589,1000,98.545234
166.551811,1000,99.027876
206.58334,1000,99.492283
115.458686,1000,99.95897
69.472085,1000,100.430668
169.852236,1000,100.901066
272.21571,1000,101.366408
107.068458,1000,101.84168
141.594444,1000,102.317252
67.127759,1000,102.793234
84.789193,1000,103.267415
46.747033,1000,103.742859
106.613908,1000,104.130766
141.206694,1000,104.604295
50.752813,1000,105.075674
71.233721,1000,105.548419
223.801432,1000,106.021567
229.593958,1000,106.492771
93.717808,1000,106.963946
49.214752,1000,107.435449
81.88133,1000,107.911796
21.943784,1000,108.389814
22.40126,1000,108.872167
127.842297,1000,109.428344
68.75708,1000,109.8988
50.759412,1000,110.373618
51.529263,1000,110.846981
229.595293,1000,111.327279
54.83496,1000,111.808513
259.914946,1000,112.287271
119.099584,1000,112.766747
60.10935,1000,113.247161
73.516731,1000,113.727745
162.917165,1000,114.219606
96.837141,1000,114.615977
57.163044,1000,115.098351
58.250269,1000,115.580994
31.63932,1000,116.058129
111.024759,1000,116.531961
129.044116,1000,117.003469
177.281526,1000,117.468409
138.08324,1000,117.934709
93.308907,1000,118.402517
128.772339,1000,118.869689
293.05832,1000,119.339001
158.729058,1000,119.813569
39.411513,1000,120.288052
130.882666,1000,120.769168
32.662285,1000,121.247658
14.648468,1000,121.738489
12.743863,1000,122.217157
48.796085,1000,122.69943
80.728751,1000,123.18115
63.409051,1000,123.665826
41.107571,1000,124.147732
112.383457,1000,124.659535
131.767608,1000,125.136486
129.13716,1000,125.601411
149.677279,1000,126.07676
245.557717,1000,126.554141
190.654041,1000,127.034914
41.678804,1000,127.52158
335.458683,1000,127.997817
42.206087,1000,128.471799
107.996423,1000,128.936406
103.461537,1000,129.40747
39.388647,1000,129.889782
103.574753,1000,130.377157
104.971098,1000,130.853087
123.852894,1000,131.341328
54.234311,1000,131.951018
214.872011,1000,132.630169
131.49645,1000,133.323413
81.095648,1000,133.91727
123.47788,1000,134.39237
133.87176,1000,134.868394
150.334092,1000,135.259335
53.335785,1000,135.761714
349.344746,1000,136.338897
39.263317,1000,136.919072
161.930879,1000,137.449406
215.379998,1000,137.939187
96.23546,1000,138.437732
153.020449,1000,138.923262
120.1892,1000,139.410528
203.323901,1000,139.899362
269.278095,1000,140.399504
280.363156,1000,140.884734
54.960524,1000,141.377113
216.444237,1000,141.871822
220.276208,1000,142.35994
124.781654,1000,142.845916
50.732316,1000,143.337431
62.424289,1000,143.826758
174.361976,1000,144.411844
7.889104,1000,144.99751
12.800297,1000,145.670101
166.541972,1000,146.15961
110.825548,1000,146.682501
44.161595,1000,147.333369
38.817196,1000,148.002955
105.668166,1000,148.484454
36.289349,1000,148.968323
104.823911,1000,149.450363
40.190604,1000,149.944454
140.787787,1000,150.42403
169.918904,1000,150.913578
60.28406,1000,151.396534
123.948003,1000,151.878495
49.388169,1000,152.361099
137.276076,1000,152.844946
117.633887,1000,153.324649
33.066391,1000,153.812173
109.600436,1000,154.291488
49.481954,1000,154.782737
47.209651,1000,155.27354
109.652828,1000,155.770069
75.52641,1000,156.261437
110.127732,1000,156.764325
150.702173,1000,157.162826
215.946648,1000,157.657593
50.404041,1000,158.142047
71.61737,1000,158.622197
193.307285,1000,159.10706
237.127011,1000,159.586006
103.664106,1000,160.074944
143.975763,1000,160.560803
99.333334,1000,161.052803
97.478975,1000,161.54394
61.296738,1000,162.036082
121.777973,1000,162.523861
102.880903,1000,163.014767
262.50133,1000,163.504149
115.667089,1000,163.997997
46.400949,1000,164.607132
191.395959,1000,165.090191
19.391495,1000,165.568127
96.082141,1000,166.250441
32.73229,1000,166.943334
146.202061,1000,167.607912
53.957641,1000,168.092043
148.843794,1000,168.767232
34.356299,1000,169.437269
38.22474,1000,170.133873
99.660859,1000,170.812765
117.590433,1000,171.502818
130.731125,1000,172.190426
110.279528,1000,172.911302
292.033275,1000,173.610023
265.942525,1000,174.276563
120.312292,1000,174.944699
262.807666,1000,175.625164
103.271485,1000,176.106497
75.447613,1000,176.593376
267.510153,1000,177.284804
44.609302,1000,177.96279
208.50209,1000,178.622598
102.666334,1000,179.322726
50.711009,1000,179.922925
61.026777,1000,180.399549
85.708283,1000,180.881565
266.958503,1000,181.4796
198.896783,1000,181.869987
48.307942,1000,182.457158
169.793067,1000,182.950137
229.472594,1000,183.43325
37.105625,1000,183.922696
40.568871,1000,184.506667
86.29937,1000,185.007362
83.446256,1000,185.491106
283.597885,1000,185.984089
89.616446,1000,186.476493
69.261575,1000,186.97354
133.014569,1000,187.467454
128.077727,1000,187.965847
259.829077,1000,188.447018
158.760808,1000,188.924653
81.160647,1000,189.39796
152.396423,1000,189.887093
138.834264,1000,190.374813
225.477789,1000,190.864976
222.955985,1000,191.355087
97.484936,1000,191.843261
115.525345,1000,192.237874
179.077595,1000,192.730805
175.512352,1000,193.220206
208.186169,1000,193.711753
223.240181,1000,194.203066
137.125628,1000,194.707063
132.591618,1000,195.194518
181.28968,1000,195.682416
81.239119,1000,196.201019
150.056376,1000,196.678811
175.748806,1000,197.159685
132.479023,1000,197.787108
194.603645,1000,198.464443
108.095444,1000,199.163645
138.650205,1000,199.733823
126.935887,1000,200.207278
145.954247,1000,200.681893
153.338505,1000,201.163509
338.821102,1000,201.638718
146.865796,1000,202.120633
174.523905,1000,202.60252
140.746564,1000,203.002125
188.950849,1000,203.62634
236.659057,1000,204.113074
160.392513,1000,204.604344
318.761726,1000,205.095804
191.756389,1000,205.585292
219.2613,1000,206.080354
258.651473,1000,206.580952
215.660165,1000,207.062469
413.570422,1000,207.531814
201.623932,1000,208.010316
240.418051,1000,208.481689
187.277798,1000,208.955554
229.883649,1000,209.435013
150.061147,1000,209.909498
136.968594,1000,210.390334
235.347926,1000,210.877437
206.562571,1000,211.374428
153.821976,1000,211.859656
201.757822,1000,212.336431
189.366581,1000,212.827151
147.103209,1000,213.310326
213.603589,1000,213.696975
174.991639,1000,214.17511
120.959348,1000,214.835057
158.319386,1000,215.427979
80.491333,1000,215.919026
60.894337,1000,216.410031
190.685405,1000,216.896781
83.522038,1000,217.38503
73.991128,1000,217.87585
103.461477,1000,218.363122
157.946707,1000,218.846578
187.288667,1000,219.335685
175.198975,1000,219.824
156.831153,1000,220.305519
224.381088,1000,220.792978
362.652506,1000,221.276896
186.490169,1000,221.765051
184.42,1000,222.259354
191.880682,1000,222.751758
274.832445,1000,223.247311
169.133396,1000,223.96101
293.446243,1000,224.437726
235.276653,1000,225.020677
230.958588,1000,225.494207
301.943514,1000,225.975045
224.93781,1000,226.58365
231.218007,1000,227.053909
169.31047,1000,227.527107
118.173452,1000,227.997678
160.809638,1000,228.468855
93.773077,1000,228.948279
144.664118,1000,229.432312
168.704976,1000,229.912538
67.376684,1000,230.392043
108.287155,1000,230.868229
67.349574,1000,231.348736
119.763189,1000,231.828116
81.881932,1000,232.309644
99.974134,1000,232.793949
107.432419,1000,233.273816
94.701739,1000,233.75666
143.317819,1000,234.232375
118.091345,1000,234.621675
107.022594,1000,235.099987
102.577675,1000,235.583858
138.560131,1000,236.076762
112.260548,1000,236.568957
132.46482,1000,237.056709
98.034808,1000,237.541525
144.894637,1000,238.029607
116.669091,1000,238.511936
111.200507,1000,238.998636
124.266953,1000,239.485835
153.443545,1000,239.967824
140.917037,1000,240.45522
130.389621,1000,240.940972
127.780009,1000,241.425446
109.82951,1000,241.911614
127.554195,1000,242.397523
131.052678,1000,242.88209
140.1322,1000,243.437624
108.234921,1000,243.915216
122.224353,1000,244.394211
136.598082,1000,244.86353
169.941393,1000,245.245836
155.616549,1000,245.720379
163.884106,1000,246.190461
165.0037,1000,246.786061
202.01367,1000,247.261577
127.270198,1000,247.744482
173.028016,1000,248.348641
133.97781,1000,248.851158
155.051071,1000,249.333698
159.760045,1000,249.810665
172.010464,1000,250.282568
233.886363,1000,250.758817
151.835762,1000,251.244945
141.55601,1000,251.725107
124.68682,1000,252.208535
151.55303,1000,252.696698
157.00071,1000,253.184455
222.781696,1000,253.789593
172.319064,1000,254.442215
148.850546,1000,255.135962
197.136874,1000,255.80443
215.229044,1000,256.338161
119.07554,1000,256.995852
173.315843,1000,257.664063
112.906313,1000,258.234411
134.92173,1000,258.713615
151.063524,1000,259.181473
197.162717,1000,259.652687
150.915428,1000,260.128328
118.077544,1000,260.60399
172.62331,1000,261.078433
198.269051,1000,261.551883
94.902195,1000,262.039592
103.927072,1000,262.515817
137.253756,1000,262.988987
197.944544,1000,263.464437
85.322638,1000,263.940901
107.529303,1000,264.416338
124.271382,1000,264.890961
95.300799,1000,265.362679
78.150549,1000,265.829375
61.866712,1000,266.451622
58.575293,1000,266.855364
58.056689,1000,267.341615
55.23662,1000,267.845789
59.275912,1000,268.35074
53.707683,1000,268.880328
61.478701,1000,269.437265
74.192274,1000,269.912034
75.744495,1000,270.405855
83.260027,1000,270.955865
105.039769,1000,271.689158
72.399097,1000,272.257741
66.217959,1000,272.756122
57.439766,1000,273.247092
76.975044,1000,273.745091
77.151889,1000,274.235891
74.363538,1000,274.737267
72.088482,1000,275.239345
66.290239,1000,275.734341
48.181372,1000,276.240811
51.919674,1000,276.739169
52.542683,1000,277.310887
65.791384,1000,277.941643
108.238695,1000,278.331625
79.419879,1000,278.813984
87.074949,1000,279.287549
187.019686,1000,279.759863
165.609953,1000,280.234775
118.82175,1000,280.707249
120.337774,1000,281.181864
136.907979,1000,281.653204
156.817756,1000,282.12429
107.546865,1000,282.59513
112.773285,1000,283.072996
121.087635,1000,283.545728
145.043852,1000,284.019439
194.175946,1000,284.495722
146.232691,1000,284.97219
134.014045,1000,285.444519
189.587591,1000,285.918587
165.862615,1000,286.399572
119.330873,1000,286.886828
214.450274,1000,287.369366
97.860651,1000,287.859828
87.189767,1000,288.253262
118.820519,1000,288.740838
131.220166,1000,289.228463
124.170001,1000,289.721044
216.903645,1000,290.215751
95.146033,1000,290.688565
84.649503,1000,291.16719
134.300671,1000,291.640671
95.526359,1000,292.122714
101.534623,1000,292.610135
94.698005,1000,293.100507
114.585912,1000,293.586711
74.115113,1000,294.066488
81.408698,1000,294.542564
209.579442,1000,295.144381
166.710074,1000,295.622166
67.842353,1000,296.102631
153.493134,1000,296.582336
97.070304,1000,297.056655
132.924577,1000,297.532458
99.901722,1000,298.018659
172.760568,1000,298.409815
188.659953,1000,298.897383
90.649281,1000,299.387726
65.112591,1000,299.876257
175.443042,1000,300.358433
172.98181,1000,300.84671
59.796812,1000,301.342873
122.330839,1000,301.825417
98.360576,1000,302.325986
97.301295,1000,302.914261
59.419334,1000,303.445172
129.225826,1000,303.931229
168.276506,1000,304.41666
94.192419,1000,304.898209
206.836307,1000,305.384828
139.021454,1000,305.970954
124.651631,1000,306.45238
112.265,1000,306.935827
189.697158,1000,307.426517
199.834894,1000,307.910436
175.354462,1000,308.393668
226.863024,1000,308.876899
195.254366,1000,309.274361
171.968195,1000,309.76687
299.628303,1000,310.252141
103.57487,1000,310.739161
101.304058,1000,311.233227
89.149885,1000,311.736342
106.512796,1000,312.232502
157.373649,1000,312.722189
144.797282,1000,313.212744
88.018966,1000,313.697055
128.913563,1000,314.176629
186.147435,1000,314.660158
245.641605,1000,315.145111
209.987338,1000,315.630892
311.070665,1000,316.126788
271.348968,1000,316.60904
306.154164,1000,317.096589
367.415564,1000,317.579861
189.527455,1000,318.062943
141.944475,1000,318.545898
246.719729,1000,319.036307
219.495506,1000,319.431605
187.158421,1000,319.921029
245.092564,1000,320.412318
227.39421,1000,320.898629
252.440608,1000,321.382461
261.621561,1000,321.869947
132.094498,1000,322.362024
189.450776,1000,322.85204
180.278747,1000,323.340991
141.074111,1000,323.823929
193.827979,1000,324.31329
172.75067,1000,324.79503
228.917594,1000,325.276556
169.52566,1000,325.758685
206.161828,1000,326.245019
225.792234,1000,326.812819
195.148886,1000,327.303181
183.040431,1000,327.791264
191.29847,1000,328.276371
206.663432,1000,328.765569
178.767713,1000,329.246972
208.911846,1000,329.640419
215.062968,1000,330.127974
342.641977,1000,330.620669
281.750704,1000,331.14471
163.070027,1000,331.670016
229.688308,1000,332.13949
183.66585,1000,332.615229
172.6296,1000,333.118814
246.56574,1000,333.591662
249.847987,1000,334.067679
254.3935,1000,334.714315
211.254047,1000,335.354786
298.64915,1000,336.021455
240.052681,1000,336.643741
292.931334,1000,337.339033
223.220804,1000,338.006311
231.966209,1000,338.638538
220.714742,1000,339.1109
189.459798,1000,339.579907
236.531813,1000,340.048534
207.906454,1000,340.515399
233.768316,1000,340.991632
159.442221,1000,341.383017
235.747149,1000,342.059214
170.75096,1000,342.725242
220.024687,1000,343.401039
255.887304,1000,344.09806
160.450612,1000,344.801848
253.110959,1000,345.456316
258.448446,1000,346.109447
277.583849,1000,346.812006
263.803499,1000,347.444145
217.87426,1000,348.147135
156.754923,1000,348.764416
187.780979,1000,349.417686
201.430763,1000,350.040447
219.245757,1000,350.692404
180.415861,1000,351.359692
160.028469,1000,352.009429
286.03806,1000,352.631618
216.274647,1000,353.282517
271.442936,1000,353.905311
281.415922,1000,354.552489
292.090164,1000,355.002019
222.342358,1000,355.60234
202.700263,1000,356.22712
258.909212,1000,356.921172
112.099804,1000,357.609984
207.086993,1000,358.269075
255.144736,1000,358.88401
260.901371,1000,359.551611
280.888785,1000,360.276422
188.471519,1000,360.946539
241.939052,1000,361.416636
264.527461,1000,361.895123
143.077237,1000,362.365668
250.636554,1000,362.841314
291.311545,1000,363.314123
207.643879,1000,363.788367
284.063461,1000,364.259158
204.101025,1000,364.722239
215.776997,1000,365.185885
156.40642,1000,365.653644
176.518435,1000,366.120744
270.445002,1000,366.49467
274.838881,1000,366.961095
301.014432,1000,367.540699
262.797831,1000,367.999872
201.215599,1000,368.461459
220.002986,1000,368.923109
236.218598,1000,369.383439
127.832832,1000,369.845685
68.282704,1000,370.30425
181.199871,1000,370.769981
95.970785,1000,371.243768
96.192813,1000,371.714538
217.779763,1000,372.182307
254.293096,1000,372.658278
275.572335,1000,373.134009
257.698443,1000,373.607953
209.59768,1000,374.08315
276.615218,1000,374.553169
257.705149,1000,375.025616
189.767713,1000,375.50112
284.098501,1000,375.973815
141.5853,1000,376.561922
317.245724,1000,376.941888
305.208949,1000,377.40471
219.170191,1000,377.872173
278.047505,1000,378.333946
232.869798,1000,378.794311
282.681133,1000,379.259646
228.37348,1000,379.721504
285.659942,1000,380.180906
348.739069,1000,380.642788
294.227997,1000,381.332946
358.331848,1000,381.96371
372.81924,1000,382.638378
232.512844,1000,383.287184
216.461464,1000,383.930106
233.911025,1000,384.597738
325.758201,1000,385.233554
225.169415,1000,385.947882
333.364778,1000,386.695381
269.910745,1000,387.365231
182.886535,1000,388.124618
237.887476,1000,388.754409
223.540315,1000,389.225374
266.411058,1000,389.746783
236.226673,1000,390.22671
138.373252,1000,390.722609
240.793743,1000,391.222354
301.906183,1000,391.703154
264.485045,1000,392.181429
320.152405,1000,392.657685
386.054124,1000,393.132085
310.017012,1000,393.604871
323.063536,1000,394.087668
123.454415,1000,394.568694
286.620261,1000,395.056531
263.839618,1000,395.531456
187.185145,1000,396.006637
213.313926,1000,396.605433
207.22366,1000,397.081723
245.283342,1000,397.559565
290.443467,1000,398.036022
175.286648,1000,398.503554
209.768461,1000,398.984042
268.032554,1000,399.370805
308.375744,1000,399.853665
343.369528,1000,400.33963
280.976458,1000,400.856274
300.376039,1000,401.343526
228.697392,1000,401.827099
247.514881,1000,402.310017
291.36472,1000,402.796979
255.830187,1000,403.268795
199.551448,1000,403.759685
246.505952,1000,404.247908
257.916814,1000,404.730305
269.355087,1000,405.21369
298.29611,1000,405.705048
251.34769,1000,406.193253
360.076099,1000,406.679935
183.775242,1000,407.167549
301.52381,1000,407.655045
224.315919,1000,408.141703
320.017427,1000,408.627383
239.6144,1000,409.11089
275.33683,1000,409.593778
257.11684,1000,409.987221
278.756318,1000,410.474538
300.778898,1000,410.971605
308.287499,1000,411.461266
290.764475,1000,411.949855
251.416255,1000,412.435034
228.725914,1000,412.924057
355.249146,1000,413.414994
252.66784,1000,413.903098
280.022444,1000,414.400459
261.173062,1000,414.896697
350.317122,1000,415.401544
169.919962,1000,415.914165
197.105909,1000,416.403225
247.110928,1000,416.90157
242.419836,1000,417.414132
251.644983,1000,417.916184
209.703792,1000,418.399945
272.036735,1000,418.871883
265.96825,1000,419.346031
226.79992,1000,419.822201
212.970261,1000,420.20686
461.228744,1000,420.685552
189.566014,1000,421.172028
302.297259,1000,421.650918
174.108716,1000,422.129866
193.733629,1000,422.59929
337.094891,1000,423.075342
110.489705,1000,423.551909
154.498724,1000,424.035993
113.272291,1000,424.742646
149.628539,1000,425.216658
228.935812,1000,425.69671
176.775482,1000,426.186996
251.191809,1000,426.670223
200.742284,1000,427.150539
222.0146,1000,427.635372
295.069019,1000,428.127681
218.916699,1000,428.61504
209.429163,1000,429.098887
288.111816,1000,429.59406
135.265478,1000,430.076809
162.781479,1000,430.492142
272.488097,1000,430.982969
265.066457,1000,431.469707
119.82436,1000,431.958475
241.575683,1000,432.452294
215.530805,1000,432.941298
187.364556,1000,433.421496
341.877748,1000,433.910067
255.352381,1000,434.395838
240.367722,1000,434.883859
270.792086,1000,435.368706
179.141275,1000,435.864295
265.813988,1000,436.371446
277.163876,1000,436.960108
308.791642,1000,437.432693
266.342826,1000,437.912207
347.793052,1000,438.391837
149.886992,1000,439.087975
276.498411,1000,439.791781
310.213396,1000,440.480572
297.367711,1000,441.179122
229.316085,1000,441.86228
326.267342,1000,442.344999
322.465308,1000,443.024197
259.156572,1000,443.676947
317.111964,1000,444.335129
188.772508,1000,444.943241
262.037747,1000,445.436866
145.979203,1000,445.93252
204.090723,1000,446.424668
261.355345,1000,446.90792
435.318663,1000,447.385585
245.078823,1000,447.881038
221.837638,1000,448.371378
210.884381,1000,448.862059
194.106538,1000,449.35003
259.687692,1000,449.828006
222.705865,1000,450.301007
213.737143,1000,450.850386
221.040041,1000,451.32227
212.402736,1000,451.803123
275.884071,1000,452.275561
387.449698,1000,452.757821
243.128621,1000,453.157388
189.145345,1000,453.632971
80.004245,1000,454.112193
127.717389,1000,454.588358
116.204891,1000,455.067454
122.999811,1000,455.707937
139.455002,1000,456.361634
179.214168,1000,457.01946
176.143826,1000,457.666509
175.699892,1000,458.352701
188.223725,1000,459.034815
159.909403,1000,459.70496
176.94929,1000,460.388515
201.382547,1000,461.01732
114.605791,1000,461.505189
102.112579,1000,461.995633
110.918145,1000,462.632491
129.413824,1000,463.12174
130.347103,1000,463.711021
112.975419,1000,464.360059
155.194066,1000,465.054496
98.963779,1000,465.530206
171.62162,1000,466.21052
97.800221,1000,466.715834
89.833493,1000,467.201657
123.560179,1000,467.691886
150.963549,1000,468.244422
102.778523,1000,468.722166
101.229734,1000,469.19793
95.468049,1000,469.675134
107.505473,1000,470.153194
89.84247,1000,470.629345
143.172346,1000,471.116273
255.101203,1000,471.592801
107.909867,1000,472.07786
162.230589,1000,472.559107
102.36882,1000,473.043248
100.918524,1000,473.525308
112.717998,1000,474.011976
162.955178,1000,474.499154
139.198679,1000,474.988011
277.513522,1000,475.474515
188.341662,1000,475.961388
150.478345,1000,476.360207
232.183955,1000,476.846727
166.448414,1000,477.329559
198.650363,1000,477.811533
242.911775,1000,478.296134
245.972246,1000,478.780823
198.435949,1000,479.274246
273.648034,1000,479.75761
190.087859,1000,480.242522
192.356932,1000,480.726445
247.483596,1000,481.214224
226.589191,1000,481.701773
262.228668,1000,482.186853
310.033417,1000,482.672607
270.250783,1000,483.163056
224.941685,1000,483.641352
261.708168,1000,484.131386
266.970137,1000,484.612498
264.30346,1000,485.096353
199.01287,1000,485.578476
267.175973,1000,486.066677
162.689681,1000,486.461339
187.44699,1000,486.945807
224.932247,1000,487.427819
202.114729,1000,487.913729
242.055768,1000,488.417905
269.127446,1000,488.909403
284.558811,1000,489.389074
411.295728,1000,489.872828
230.704956,1000,490.472098
178.247466,1000,490.950182
169.67215,1000,491.420308
196.569912,1000,491.889929
216.389119,1000,492.367163
174.170182,1000,492.842089
233.194266,1000,493.314328
238.45789,1000,493.789745
208.329354,1000,494.264633
258.910154,1000,494.73757
249.453562,1000,495.210645
225.495059,1000,495.679874
177.024806,1000,496.172287
283.318819,1000,496.559262
213.541724,1000,497.045589
320.498961,1000,497.520638
188.174239,1000,497.996074
345.534907,1000,498.602744
170.465569,1000,499.080072
167.959526,1000,499.55425
190.868967,1000,500.24402
172.571888,1000,500.906239
187.526407,1000,501.569575
204.688552,1000,502.268554
241.152929,1000,502.95985
160.215702,1000,503.62267
110.040129,1000,504.279669
226.396614,1000,504.913175
263.772124,1000,505.556162
150.139994,1000,506.232966
99.152605,1000,506.924986
134.703375,1000,507.606146
135.535125,1000,508.275526
253.740374,1000,508.926245
109.460171,1000,509.582361
193.755665,1000,510.055702
178.226108,1000,510.741481
204.280304,1000,511.373217
172.310863,1000,512.042043
213.854897,1000,512.713618
232.606184,1000,513.405133
130.570084,1000,514.09212
105.16191,1000,514.744508
129.705703,1000,515.42282
179.524089,1000,516.056233
225.993789,1000,516.710159
104.129946,1000,517.348427
140.192586,1000,518.008708
135.937672,1000,518.657381
227.175601,1000,519.350644
168.604009,1000,519.98284
137.323578,1000,520.657243
226.194321,1000,521.321817
157.428118,1000,521.981108
